"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YIL057C",8.66162518501932,3.16431772617163,0.981027617728596,2.50150807601886e-06,1.26278878476691e-05
"YIL059C",38.0640805752018,-0.37097783886947,0.309252958927464,0.19752571287679,0.280895713665058
"YIL060W",48.9070210330603,0.150064532171581,0.296583529700755,0.58919485112236,0.675269932747218
"YIL061C",19.7593151251198,-0.0307725470128635,0.372569851339422,0.927013607228422,0.94435439434031
"YIL062C",162.873016171053,0.969386629008519,0.190856189705666,1.69190797495582e-07,1.04759233517812e-06
"YIL063C",112.362007956231,1.13886442595156,0.327065832467715,0.00015321526445566,0.000542672027692258
"YIL064W",33.5351190774406,0.530647747072124,0.305952045449385,0.0626230356856315,0.107783525977964
"YIL065C",111.918900532397,1.98845713636975,0.247773029273293,4.94377328136043e-17,9.98268446779172e-16
"YIL066C",16.1612780952465,0.835270636506438,0.415519806866868,0.021893075151796,0.0442074603408775
"YIL067C",49.4056201862346,-0.0907442805801355,0.344721114804763,0.773696341305912,0.832119203338797
"YIL068C",84.7268117380393,0.0435846466749384,0.224760696543398,0.840516674360964,0.881627272142989
"YIL069C",112.171687879677,0.295838460910888,0.248574478899564,0.212761048660674,0.298302057248895
"YIL070C",181.222988685135,0.588050609898795,0.183124985249763,0.000985199867148434,0.00288729896227641
"YIL071C",85.346897184847,-2.54936448880891,0.279771553748859,9.65035334632438e-22,3.20369922389842e-20
"YIL072W",31.9345503260559,-2.00904114066917,0.385513499549787,7.93351509652835e-09,5.99965697647369e-08
"YIL073C",45.1518573761445,-0.876568790414814,0.264981366468739,0.000472835998959083,0.00149358313941174
"YIL074C",168.777852129467,1.61412808124035,0.196625271948891,2.58141785916745e-17,5.39801115319143e-16
"YIL075C",993.534574812226,1.91108671282724,0.223782794655625,7.90877156315566e-19,1.98598041474798e-17
"YIL076W",116.005078210377,0.71008966683841,0.220272542682994,0.000815583498490035,0.00243250066777583
"YIL077C",96.8820657806022,1.12587284695682,0.23838918983757,7.65881075288968e-07,4.2536079379943e-06
"YIL078W",385.318352910596,-0.0298078966227214,0.178153048232494,0.864034389577643,0.898754836813282
"YIL079C",25.0943773929339,-0.10332671943307,0.332772015210818,0.736042449804519,0.801071575301233
"YIL083C",93.5297203161148,-0.552795842784479,0.231397457298095,0.0128365346640563,0.0277001387021648
"YIL084C",41.7776743746784,-0.0732085389858957,0.271391451345869,0.775803060366648,0.833487993689365
"YIL085C",95.0320786191097,-0.526048272363822,0.237694870963416,0.0208878421794502,0.0424926211866894
"YIL086C",29.0420096866385,0.582544410681473,0.335003856860269,0.0582671757721199,0.101475377841428
"YIL087C",162.11507962835,0.515236509867436,0.189076099991403,0.0051121050733576,0.0123667062210989
"YIL088C",254.386451983825,-1.17192504734936,0.197481979008839,9.00101218283265e-10,7.73802926908762e-09
"YIL089W",19.9696431939108,-2.08063674683081,0.492749184704407,7.83687291521208e-07,4.34428917450813e-06
"YIL090W",76.7400201443307,-1.19228098664206,0.324624246783215,6.65345264935604e-05,0.000255694491612924
"YIL091C",61.7407953950738,-0.832111385041557,0.260938928453869,0.000769450104507325,0.00231149734871423
"YIL092W",42.732792381041,-0.571471844213105,0.309893502466448,0.0472891174079896,0.0854461420323944
"YIL093C",63.2191143499504,0.253007533512244,0.234962010120586,0.26199615429734,0.353093899690636
"YIL094C",159.252736697003,-0.13892977050793,0.193320539019661,0.460140327184081,0.554281378133182
"YIL095W",49.1181332666352,-0.255560835553896,0.275074020465806,0.3257536743453,0.421521380852892
"YIL096C",24.2122745732615,0.610638425297759,0.400537570644162,0.0851104821734749,0.140361828024513
"YIL097W",97.6163938141285,-0.210096488526515,0.29735501633077,0.450590121077473,0.545348620278318
"YIL098C",90.7068909882371,1.49757846155605,0.320786846315176,4.36513041670329e-07,2.51712525304696e-06
"YIL099W",30.5534440843819,0.403939705510197,0.302621918440018,0.152798085215069,0.226727663819127
"YIL101C",79.0024140726947,1.55873140574942,0.308146043537782,5.32576055664462e-08,3.59703092308549e-07
"YIL102C",7.20601754902043,-0.607023685404334,0.614465537515309,0.188373614318939,0.270367209999533
"YIL102C-A",12.237187475233,-0.616473161779941,0.506485269951489,0.139542981635762,0.21008315656975
"YIL103W",59.9896390848918,-0.437061850984312,0.260040819412396,0.0770026717675427,0.128761439756995
"YIL104C",27.2427870072414,-0.448205992096445,0.334695158292235,0.145113817857469,0.216969158710047
"YIL105C",168.648131120706,0.396711065800383,0.266588177952648,0.116543964776342,0.182470646689525
"YIL105W-A",4.12389964480679,0.523065284970479,1.28282379396478,0.113655202015585,0.178661842440764
"YIL106W",21.4007454696825,0.680029734192819,0.367027092319552,0.0400534935288168,0.0742646584668625
"YIL107C",346.97076053915,1.71108104145556,0.202916706797883,3.14767083013828e-18,7.48814323801317e-17
"YIL108W",184.058199729141,-0.395495474981812,0.191935233264447,0.0341671580111159,0.0652050082732436
"YIL109C",148.832979550471,-0.0887148001136804,0.213808504570524,0.667873760209906,0.742138089068344
"YIL110W",37.5981759905209,-0.0136282821705972,0.288218306133858,0.95990555194359,0.969975068481606
"YIL111W",103.018858787115,-0.422287536756662,0.270804474860683,0.099431089185185,0.160070432890999
"YIL112W",382.934471856554,0.432804789360491,0.312197402255923,0.135771562837257,0.205776039007408
"YIL113W",55.4288033034591,-0.660453731553749,0.273944672884118,0.010651117341389,0.0234404365161056
"YIL114C",35.2086173786832,-0.914842488156636,0.355186217074926,0.00452408147947983,0.0111135045039396
"YIL115C",278.458223819268,0.557385078274141,0.195024335231002,0.00326005212959566,0.00829750913589708
"YIL116W",335.89403764663,0.342338019656467,0.170789295249408,0.0405245768811975,0.0750011273411567
"YIL117C",14.8438100617844,-0.953161091778106,0.409082449862789,0.00812594377619547,0.0185235560701005
"YIL118W",59.679237085836,-0.00328725551139434,0.258914996521647,0.989358331313579,0.993075096284576
"YIL119C",386.489100109462,0.262848070583868,0.267897134535122,0.300762222688699,0.396428627303454
"YIL120W",67.4964864059822,-0.793226319118214,0.258582805894358,0.00122976807004554,0.00351635872486014
"YIL121W",109.792687540873,-0.968531276371895,0.273273535640698,0.000170182158606093,0.000598796625131378
"YIL122W",43.077036394942,0.637942390155425,0.300819238879887,0.023048990305145,0.0462396268463749
"YIL123W",64.1081392118495,2.48504242154904,0.310357573574988,1.6317634750473e-17,3.47400078962969e-16
"YIL124W",81.8837445835173,-0.219128767151601,0.251148024282373,0.360641015396665,0.456708320360086
"YIL125W",1184.17191076126,0.316546077870035,0.21136273733872,0.121588760537103,0.188759724416385
"YIL126W",348.928418221437,0.666438170232737,0.229270043801842,0.00246921576009801,0.00650632816427619
"YIL127C",47.3885068397919,1.7188606226654,0.414577517988053,2.77209550301805e-06,1.39220796373795e-05
"YIL128W",66.3003311792141,-1.25387483697062,0.276574798827011,1.45037038606883e-06,7.67090584027043e-06
"YIL129C",385.860504486572,-1.48018996473646,0.241653472579749,1.39952626734225e-10,1.34813382736115e-09
"YIL130W",142.858863134618,-0.715184239567716,0.261790902522756,0.00396909633791061,0.00988237715320455
"YIL131C",25.3113002883713,0.326242755581897,0.348252883982199,0.304967429455174,0.400265493741032
"YIL132C",9.58033269743104,-0.15251387162367,0.461447722260941,0.697747046724412,0.769073395859099
"YIL133C",310.736579472003,-0.564357580941062,0.193920157400261,0.00274483102498848,0.00714288179930572
"YIL134W",16.8233257390015,-0.366585444609787,0.401558659988233,0.302658780849212,0.39803558555729
