"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YCR065W",51.9595535122265,-0.834080288475649,0.319838583297011,7.06187024059162,0.029277525054295,0.0466471630203463
"YCR066W",18.7398761187109,-0.968732139648779,0.430338656283303,5.91570745716883,0.0519302540703014,0.0778026957973205
"YCR067C",59.005289965459,-1.37245285162438,0.287248600373253,23.2936001776523,8.74699724207504e-06,3.00393663322226e-05
"YCR068W",27.3807292321259,-3.21050065945185,0.515711580954648,48.817531205849,2.50846351430298e-11,1.86107722349044e-10
"YCR069W",109.293816463632,-0.832929331039221,0.221817408666358,24.1848459836416,5.60179771154208e-06,1.97932431467356e-05
"YCR071C",38.2724019272172,1.47455363758702,0.365613967103528,16.7378087053222,0.0002319695713994,0.00060823436034934
"YCR072C",15.5074824095545,-0.613179821604296,0.461618553637976,4.71275353295444,0.0947629502293151,0.132262968063529
"YCR073C",60.0548403084453,-1.75406356765008,0.338709054226524,28.9453607139673,5.18316199598943e-07,2.16924927980298e-06
"YCR073W-A",33.5374079943369,0.754743741851564,0.337669088632124,16.252135145767,0.000295728849373564,0.000758159999528388
"YCR075C",20.6194902643457,-1.27682752781546,0.426309027041885,11.3585576989356,0.00341602102072126,0.00695032531778329
"YCR075W-A",27.9301119180475,0.765743939330244,0.366568360061171,9.7918350244455,0.00747704579483323,0.0138991208764442
"YCR076C",38.2186081614585,-0.689977584886565,0.298876596464393,17.7616247035532,0.000139031177450923,0.000381572722420188
"YCR077C",103.897493522965,-0.0725369065743536,0.254718489131671,10.2614236001714,0.00591235056391455,0.0112208045164645
"YCR079W",85.3670991474526,-2.02452575836231,0.26626054904311,90.3845271368877,2.36183365884683e-20,4.44812005749486e-19
"YCR081W",48.766441823257,-1.68030067894691,0.326674128427693,28.0309769546,8.18748831396447e-07,3.32478792901556e-06
"YCR082W",132.083314191658,1.44979176240033,0.216365778489287,44.6174266901198,2.0485609783526e-10,1.3678800350909e-09
"YCR083W",88.8452583180662,-0.807768166987692,0.25700106278268,11.0280567230693,0.00402984098533746,0.00804598900096598
"YCR084C",52.6727200127544,-0.57273814202805,0.29836583977216,7.88748493898029,0.0193755664219232,0.0323715747214161
"YCR085W",2.44458132733888,1.42371422117185,1.21493477042592,1.67809713963568,0.432121461309378,0.487921926720581
"YCR086W",22.4240388276301,1.77721607018147,0.450623815885706,17.0383933769832,0.000199599701717045,0.000529024739417841
"YCR087C-A",11.4313351058856,0.255039646680378,0.567724750146412,9.9481078385822,0.00691505804872503,0.0129280563456278
"YCR088W",116.774861991319,1.26832497872439,0.254900926651701,44.4796067309657,2.19470483170525e-10,1.4588332116629e-09
"YCR089W",35.3004042925574,-1.2976912271556,0.344239888408426,24.6100544584778,4.52891922216156e-06,1.61971572424962e-05
"YCR090C",23.3110120865035,0.371835113318325,0.375238891880354,4.01221146668668,0.134511479607149,0.179145388524843
"YCR091W",94.1650191300315,0.89040972832013,0.255425203124076,82.0645191391319,1.51326883786621e-18,2.46999102536162e-17
"YCR092C",70.1159789466711,0.603252908416917,0.235918149000854,52.6020181073292,3.78108899578724e-12,3.10302778481087e-11
"YCR093W",374.25026515873,-0.716622047087937,0.155942695776205,41.1556663785593,1.15653983630247e-09,7.02048355176994e-09
"YCR094W",19.2016609131959,-1.07180276525422,0.41174251383315,13.9677856203563,0.000926688749182896,0.00212537981662713
"YCR095C",65.7844320283532,0.457874827692014,0.302097171375749,7.77352083598372,0.0205116878149051,0.0339990627927736
"YCR095W-A",1.53707209616483,-0.994167579120373,1.26907248714577,1.60614555502976,0.447950395281858,0.502991882796904
"YCR096C",132.852020663579,2.96161997967822,0.420017723288562,61.7012330455577,3.99712270741967e-14,4.02176250493116e-13
"YCR097W",146.611052722927,2.09300671998448,0.359789890412192,34.7155441868287,2.89477865535241e-08,1.46383127184602e-07
"YCR098C",126.818025446666,-1.99532679474782,0.300931011979909,208.864197289185,4.42298865168998e-46,3.60965018296254e-44
"YCR099C",5.75615723166058,-1.29955823259679,0.803502454412038,2.84810424409492,0.240736543957296,0.29717813703636
"YCR100C",8.38933994535508,-1.01231685747078,0.695713285560413,4.91533472684777,0.085634472273705,0.121075110462053
"YCR101C",5.86066132942059,-1.82938639203349,0.842488105421652,5.13534519688218,0.0767138818213467,0.109970912315744
"YCR102C",87.0202303290596,-1.59114227567124,0.339574406394097,124.295937221388,1.02206889366987e-27,3.43181532525953e-26
"YCR104W",1.41618074253206,-2.61330218448432,1.68467854092559,5.28702001405811,0.0711112300755188,0.102690977617043
"YCR105W",611.613881865572,-5.63246002970938,1.22047573427516,1009.78186112955,5.35371061778473e-220,1.57292017950515e-216
"YCR106W",51.1926259229837,-7.58005320842227,1.21737486738793,152.977136640917,6.04556437105325e-34,2.96031135369241e-32
"YCR107W",95.374198564489,-8.00364104921671,1.21043440048431,249.296259372767,7.34522489752361e-55,8.46285127408798e-53
"YCR108C",4.14342513712505,0.88985204293367,0.76257485205959,7.10060211222508,0.0287159932274861,0.0458394936714774
"YDL001W",44.7514025730223,-0.453615733190449,0.287376137884023,2.54090824557302,0.280704118692977,0.337649416876138
"YDL002C",61.7536529208508,-0.133523165663072,0.277523326586673,0.250331210665351,0.882350768492084,0.900120332579772
"YDL003W",53.175592777688,3.36159521624211,0.389294745501745,82.7341389283843,1.08270464302379e-18,1.77708728558876e-17
"YDL004W",624.846296730298,0.438057244484515,0.141511769266301,69.6498743702437,7.51141829983107e-16,8.93463439874643e-15
"YDL005C",231.349021543522,2.2869022165605,0.450882940780065,29.2550458694774,4.43963744340665e-07,1.87948916552287e-06
"YDL006W",58.398436689039,0.121761738415906,0.268849966910585,0.334752181496796,0.8458814233296,0.868343683348136
"YDL007W",657.213176734498,1.69101140886399,0.178082808158499,105.672111502682,1.13133843495439e-23,2.76989360158e-22
"YDL008W",32.2043342732633,-0.21803183281634,0.366422940010156,4.35369951641948,0.113398200297171,0.154708108880004
"YDL009C",101.641608180328,0.555437457848439,0.370920590615395,4.52781904086467,0.103943320828939,0.143474501571727
"YDL010W",118.547611039491,-0.072730900658319,0.236954263002463,5.77715480128231,0.0556553315598505,0.0827297567026769
"YDL012C",30.3303826434837,1.46624748158546,0.341867613050543,21.435788104434,2.21451055958521e-05,7.0989983895923e-05
"YDL013W",65.5008131166159,-0.95034357114104,0.247882645343162,16.6930627548908,0.000237217912453676,0.000620334870306096
"YDL014W",52.3288602927017,0.884731998210203,0.27637008336971,10.2930409121312,0.00581961915848905,0.0110666932606089
"YDL015C",164.169270870197,-1.22984308537456,0.242143921635052,31.1523677022894,1.71929066176768e-07,7.83751119359725e-07
"YDL017W",16.0651736564719,0.0955174677304187,0.507861725097474,1.68439044473329,0.430763862278162,0.486576019751342
"YDL018C",32.6746601480114,0.0266100756300454,0.388528898007745,10.0739876787824,0.00649323872644601,0.0122250146608769
"YDL019C",440.548341292805,0.465567686611558,0.179536962487088,34.5816730257609,3.09517433058445e-08,1.56113685549478e-07
"YDL020C",745.804798760088,1.0206373442582,0.165307602730484,53.1490644307246,2.8762544242478e-12,2.39050509149647e-11
"YDL021W",260.13523789431,-1.32850198050523,0.216334159535596,48.7628120973479,2.57804142813181e-11,1.90548068323302e-10
"YDL022C-A",8.18607818354051,1.08703220339589,0.578932196149098,10.6059170368598,0.00497684800810454,0.00968022472546252
"YDL022W",399.290222410735,0.231876321382139,0.171767467649544,79.5123649996895,5.42137337756426e-18,8.23152195518542e-17
"YDL024C",81.7907295800957,0.473689936034274,0.256874650060319,25.0884030348274,3.56551691500163e-06,1.30049518265361e-05
"YDL025C",178.71922615941,0.748028102819558,0.216915511155069,24.7262503172027,4.27329588430524e-06,1.53389655566143e-05
"YDL027C",166.005578797539,-0.532958234655899,0.231026483025531,18.2100847947536,0.000111104162321912,0.000313109750176277
"YDL028C",111.105913972466,0.250505579896153,0.198860289153309,26.7168385929935,1.5794730226982e-06,6.11395486256563e-06
"YDL029W",163.606135162554,0.579823893064273,0.220747065895753,18.9732464698751,7.58598321042526e-05,0.000220233386089224
"YDL030W",82.9466294607307,0.515107105220491,0.250345626272602,4.67015570262187,0.0968029459968515,0.134895973135959
"YDL031W",212.763969325138,0.921793696889386,0.270752522780708,11.8612235811622,0.00265685605195267,0.00553409647687838
"YDL033C",24.8016346983186,-1.00306232320799,0.397114473377715,6.47201510598652,0.0393205674196078,0.0608500537681368
"YDL035C",222.021905620922,-0.653113575451738,0.230618726131435,16.0735640102803,0.00032334780928903,0.000822863459238779
"YDL036C",47.5840462533973,0.416146489445973,0.28683265077232,25.1886219446337,3.39125339347774e-06,1.24233197880768e-05
"YDL037C",24.3529919787074,1.20735585628356,0.571489272998808,49.6408064061386,1.66201848724671e-11,1.25527257468659e-10
"YDL039C",83.0885545410551,1.62014924394353,0.390151791090661,240.474758839465,6.04741258674114e-53,6.7046408225832e-51
"YDL040C",150.333747849828,0.374084143047339,0.182421642230411,5.20205897364551,0.0741971538899508,0.10675378948515
"YDL042C",29.812606957726,-0.0578496245626826,0.34997281480456,0.0932691140307398,0.954436125852812,0.962957876976498
"YDL043C",13.4660394347217,-0.110402973831152,0.552411951724538,0.551965552009023,0.758826000664295,0.792263962314037
"YDL044C",40.9956157959622,0.191737386447983,0.408142042617435,2.5386797536375,0.281017066443371,0.337916838180316
"YDL045C",52.7222786636563,-0.501623624636255,0.286704566102105,6.05265527807579,0.0484933967865894,0.0731976721381153
"YDL045W-A",66.530672432352,2.08344126547358,0.345432659829969,35.8292882547092,1.65870406973804e-08,8.61763493702984e-08
"YDL046W",68.4800862314205,-0.589299011186643,0.312306664070841,3.70673319985028,0.156708701744811,0.204082520268729
"YDL047W",66.1321127007226,0.270270472913666,0.247480174598739,3.30529143839685,0.191542470056435,0.243141834964703
"YDL048C",562.65086984535,0.339837554805787,0.183418190364178,42.568666640697,5.70599632990571e-10,3.60908874429774e-09
"YDL049C",30.9211908755958,-1.7619114529586,0.384392457973765,26.4298193146717,1.82321404175539e-06,6.99295411837773e-06
"YDL051W",47.2572442102303,-0.524450695789231,0.281238403004839,5.30769004004689,0.0703800793228973,0.101835347476322
"YDL052C",59.5425287577841,0.264801745772389,0.265711858137673,2.38747669488808,0.303086102418095,0.360002817426465
"YDL053C",84.6779790188202,2.03878797288072,0.313582961019856,52.3711564237389,4.24373129246338e-12,3.45376247569457e-11
"YDL054C",96.2901372214487,-0.671637879917707,0.289277612003249,5.36048184279019,0.0685466378131767,0.0994764247444372
"YDL055C",466.227506711655,1.28419594787642,0.172097374600159,96.1615144488348,1.31459643955561e-21,2.70089813945062e-20
"YDL056W",119.083406521799,-0.0757295794462806,0.263461168590873,15.9622506786591,0.000341854503655545,0.00086620830680465
"YDL057W",23.261241397699,-0.945749216794266,0.371686236301725,9.44356375981696,0.00889930691577475,0.0162348113744466
"YDL058W",456.908401256795,1.64705224313879,0.616772497463066,7.55875273740943,0.0228369288086858,0.0373996080490072
"YDL059C",128.018936384435,3.71064991821956,0.299727598206356,181.603037127885,3.6762203876807e-40,2.4829277009209e-38
"YDL060W",92.003675469659,-0.619931970573058,0.242558704572153,7.02564745115859,0.0298126128332005,0.0473968920475883
"YDL061C",262.343939729439,0.749523843998124,0.236271527768978,13.3809953780995,0.00124266415869092,0.00278379511874489
"YDL063C",39.472706178649,-1.42406518292234,0.472567428032441,15.5235700480202,0.000425696024457366,0.00105277350156207
"YDL064W",31.3875854072814,0.967425476770821,0.332623049352897,8.99183498942888,0.0111544417774225,0.0198436269706734
"YDL065C",152.134902804225,0.731820592185099,0.381711619983136,5.748133126734,0.0564688249805341,0.0836849471842669
"YDL066W",464.03824446767,0.025267756373098,0.205898656991317,5.0515875010875,0.0799947916707098,0.11406197424341
"YDL067C",379.778907740979,1.09686483146055,0.178410411817046,54.4262317107676,1.51877677950137e-12,1.29150974766282e-11
"YDL069C",21.7804904890136,-0.104618482111945,0.392277877513013,0.70141944204866,0.704188135200947,0.74260758837774
"YDL070W",988.590926521242,2.53134967487562,0.308666224968876,91.8978923174457,1.10822063898423e-20,2.13505064743323e-19
"YDL072C",212.654633881462,1.03843112714978,0.212121863024636,30.5087611223987,2.37195637605611e-07,1.05930469675639e-06
"YDL073W",72.7969955242828,-1.06690846490674,0.284639982693324,14.1832297137753,0.00083205263419733,0.00192713491468014
"YDL074C",220.258950080089,0.611957916904429,0.302088805556411,5.86717539175179,0.05320580905269,0.0794100416544593
"YDL075W",426.074321516665,1.43447697388279,0.214604511364123,47.0064150749476,6.20421242950517e-11,4.37121729445712e-10
"YDL076C",67.3108443145458,-0.174476907433547,0.287456040775095,0.378336247626891,0.827647347768802,0.851930512347383
"YDL077C",82.0504500962244,-0.275114034627325,0.221805466581225,3.65215729866783,0.161043840578715,0.20912565905868
"YDL078C",361.151235386547,-0.0815198603493855,0.185735545009659,3.87464804696118,0.144089013153549,0.189920825771703
"YDL079C",190.000479208705,2.47346334692696,0.271008085376535,105.372587690368,1.31411481394816e-23,3.1646469863768e-22
"YDL080C",67.6886999285863,-1.03055412335233,0.288792879796173,14.7866045373208,0.000615360508843515,0.00147285472503645
"YDL081C",217.727933636081,1.0021411995409,0.180274594266819,54.7781801447049,1.27370635955226e-12,1.09100562226372e-11
"YDL082W",123.609008602333,0.0851606738609984,0.270079524889669,21.866101641227,1.78581455478605e-05,5.80389730305467e-05
